created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2022-12-27T18:57:06+00:00,1594,5.88000,5.43750,5.24219,987.81000,-78,,,,
2022-12-27T18:57:38+00:00,1595,5.85000,5.37500,5.21094,987.79999,-78,,,,
2022-12-27T18:58:09+00:00,1596,5.83000,5.37500,5.17969,987.81000,-78,,,,
2022-12-27T18:58:41+00:00,1597,5.79000,5.25000,5.14844,987.79999,-78,,,,
2022-12-27T18:59:12+00:00,1598,5.77000,5.25000,5.11719,987.83002,-78,,,,
2022-12-27T18:59:44+00:00,1599,5.75000,5.18750,5.08594,987.81000,-78,,,,
2022-12-27T19:00:15+00:00,1600,5.72000,5.18750,5.06250,987.90002,-78,,,,
2022-12-27T19:00:47+00:00,1601,5.70000,5.18750,5.03906,987.91998,-78,,,,
2022-12-27T19:01:18+00:00,1602,5.68000,5.12500,5.01562,987.89001,-78,,,,
2022-12-27T19:01:50+00:00,1603,5.66000,5.12500,4.99219,987.85999,-78,,,,
2022-12-27T19:02:21+00:00,1604,5.64000,5.06250,4.97656,987.85999,-78,,,,
2022-12-27T19:02:53+00:00,1605,5.63000,5.06250,4.95312,987.84003,-78,,,,
2022-12-27T19:03:25+00:00,1606,5.61000,5.00000,4.93750,987.84003,-78,,,,
2022-12-27T19:03:56+00:00,1607,5.59000,5.00000,4.92187,987.84998,-78,,,,
2022-12-27T19:04:28+00:00,1608,5.58000,5.00000,4.91406,987.83002,-78,,,,
2022-12-27T19:04:59+00:00,1609,5.57000,5.00000,4.89062,987.82001,-78,,,,
2022-12-27T19:05:31+00:00,1610,5.55000,4.93750,4.87500,987.85999,-78,,,,
2022-12-27T19:06:02+00:00,1611,5.54000,4.87500,4.85937,987.87000,-78,,,,
2022-12-27T19:06:34+00:00,1612,5.53000,4.93750,4.85156,987.85999,-78,,,,
2022-12-27T19:07:05+00:00,1613,5.52000,4.87500,4.84375,987.88000,-78,,,,
2022-12-27T19:07:37+00:00,1614,5.51000,4.87500,4.82812,987.90002,-78,,,,
2022-12-27T19:08:08+00:00,1615,5.50000,4.87500,4.82031,987.90002,-78,,,,
2022-12-27T19:08:40+00:00,1616,5.49000,4.87500,4.80469,987.89001,-78,,,,
2022-12-27T19:09:11+00:00,1617,5.49000,4.87500,4.80469,987.90002,-78,,,,
2022-12-27T19:09:43+00:00,1618,5.48000,4.87500,4.78906,987.89001,-78,,,,
2022-12-27T19:10:15+00:00,1619,5.48000,4.81250,4.78906,987.89001,-78,,,,
2022-12-27T19:10:46+00:00,1620,5.47000,4.81250,4.78125,987.88000,-78,,,,
2022-12-27T19:11:18+00:00,1621,5.46000,4.81250,4.77344,987.89001,-78,,,,
2022-12-27T19:11:49+00:00,1622,5.45000,4.75000,4.77344,987.85999,-78,,,,
2022-12-27T19:12:20+00:00,1623,5.44000,4.81250,4.75781,987.83002,-78,,,,
2022-12-27T19:12:52+00:00,1624,5.44000,4.75000,4.75781,987.84998,-78,,,,
2022-12-27T19:13:23+00:00,1625,5.44000,4.75000,4.75000,987.84003,-78,,,,
2022-12-27T19:13:55+00:00,1626,5.43000,4.81250,4.75000,987.84998,-78,,,,
2022-12-27T19:14:26+00:00,1627,5.43000,4.81250,4.74219,987.85999,-78,,,,
2022-12-27T19:14:58+00:00,1628,5.43000,4.75000,4.73437,987.83002,-78,,,,
2022-12-27T19:15:30+00:00,1629,5.42000,4.75000,4.73437,987.82001,-78,,,,
2022-12-27T19:16:01+00:00,1630,5.42000,4.75000,4.73437,987.79999,-78,,,,
2022-12-27T19:16:33+00:00,1631,5.42000,4.75000,4.72656,987.81000,-78,,,,
2022-12-27T19:17:04+00:00,1632,5.42000,4.75000,4.73437,987.81000,-78,,,,
2022-12-27T19:17:36+00:00,1633,5.42000,4.81250,4.72656,987.84998,-78,,,,
2022-12-27T19:18:07+00:00,1634,5.42000,4.81250,4.72656,987.81000,-78,,,,
2022-12-27T19:18:39+00:00,1635,5.42000,4.75000,4.72656,987.79999,-78,,,,
2022-12-27T19:19:10+00:00,1636,5.42000,4.75000,4.72656,987.83002,-78,,,,
2022-12-27T19:19:42+00:00,1637,5.42000,4.75000,4.72656,987.78003,-78,,,,
2022-12-27T19:20:13+00:00,1638,5.43000,4.75000,4.73437,987.78003,-78,,,,
2022-12-27T19:20:45+00:00,1639,5.43000,4.68750,4.73437,987.77002,-78,,,,
2022-12-27T19:21:16+00:00,1640,5.44000,4.75000,4.73437,987.79999,-78,,,,
2022-12-27T19:21:48+00:00,1641,5.44000,4.75000,4.74219,987.82001,-78,,,,
2022-12-27T19:22:20+00:00,1642,5.44000,4.75000,4.74219,987.77002,-78,,,,
2022-12-27T19:22:51+00:00,1643,5.44000,4.75000,4.74219,987.77002,-78,,,,
2022-12-27T19:23:23+00:00,1644,5.44000,4.75000,4.75000,987.78998,-78,,,,
2022-12-27T19:23:54+00:00,1645,5.44000,4.75000,4.74219,987.81000,-78,,,,
2022-12-27T19:24:26+00:00,1646,5.44000,4.75000,4.74219,987.81000,-78,,,,
2022-12-27T19:24:57+00:00,1647,5.44000,4.75000,4.74219,987.78998,-78,,,,
2022-12-27T19:25:29+00:00,1648,5.43000,4.75000,4.73437,987.78003,-78,,,,
2022-12-27T19:26:00+00:00,1649,5.44000,4.75000,4.73437,987.79999,-78,,,,
2022-12-27T19:26:32+00:00,1650,5.43000,4.75000,4.73437,987.81000,-78,,,,
2022-12-27T19:27:03+00:00,1651,5.43000,4.75000,4.73437,987.78003,-78,,,,
2022-12-27T19:27:35+00:00,1652,5.42000,4.81250,4.73437,987.77002,-78,,,,
2022-12-27T19:28:06+00:00,1653,5.42000,4.75000,4.72656,987.77002,-78,,,,
2022-12-27T19:28:38+00:00,1654,5.42000,4.75000,4.72656,987.77002,-78,,,,
2022-12-27T19:29:10+00:00,1655,5.41000,4.75000,4.72656,987.75000,-78,,,,
2022-12-27T19:29:41+00:00,1656,5.41000,4.75000,4.71875,987.81000,-78,,,,
2022-12-27T19:30:13+00:00,1657,5.41000,4.68750,4.71875,987.79999,-78,,,,
2022-12-27T19:30:44+00:00,1658,5.40000,4.75000,4.71875,987.78003,-78,,,,
2022-12-27T19:31:16+00:00,1659,5.39000,4.75000,4.71094,987.78998,-78,,,,
2022-12-27T19:31:47+00:00,1660,5.39000,4.75000,4.71094,987.79999,-78,,,,
2022-12-27T19:32:19+00:00,1661,5.39000,4.75000,4.70312,987.78998,-78,,,,
2022-12-27T19:32:50+00:00,1662,5.39000,4.68750,4.71094,987.77002,-78,,,,
2022-12-27T19:33:22+00:00,1663,5.39000,4.68750,4.71094,987.78003,-78,,,,
2022-12-27T19:33:53+00:00,1664,5.39000,4.75000,4.70312,987.78003,-78,,,,
2022-12-27T19:34:25+00:00,1665,5.38000,4.68750,4.70312,987.79999,-78,,,,
2022-12-27T19:34:56+00:00,1666,5.38000,4.68750,4.70312,987.81000,-78,,,,
2022-12-27T19:35:28+00:00,1667,5.38000,4.75000,4.70312,987.82001,-78,,,,
2022-12-27T19:36:00+00:00,1668,5.38000,4.68750,4.70312,987.81000,-78,,,,
2022-12-27T19:36:31+00:00,1669,5.38000,4.75000,4.70312,987.83002,-78,,,,
2022-12-27T19:37:03+00:00,1670,5.38000,4.68750,4.70312,987.81000,-78,,,,
2022-12-27T19:37:34+00:00,1671,5.38000,4.75000,4.70312,987.84003,-78,,,,
2022-12-27T19:38:06+00:00,1672,5.37000,4.68750,4.69531,987.78003,-78,,,,
2022-12-27T19:38:37+00:00,1673,5.38000,4.68750,4.70312,987.75000,-78,,,,
2022-12-27T19:39:09+00:00,1674,5.38000,4.75000,4.69531,987.75000,-78,,,,
2022-12-27T19:39:40+00:00,1675,5.37000,4.68750,4.69531,987.73999,-78,,,,
2022-12-27T19:40:12+00:00,1676,5.37000,4.75000,4.69531,987.73999,-78,,,,
2022-12-27T19:40:43+00:00,1677,5.37000,4.68750,4.69531,987.71997,-78,,,,
2022-12-27T19:41:15+00:00,1678,5.37000,4.68750,4.69531,987.73999,-78,,,,
2022-12-27T19:41:47+00:00,1679,5.37000,4.75000,4.68750,987.72998,-78,,,,
2022-12-27T19:42:18+00:00,1680,5.37000,4.68750,4.67969,987.71002,-78,,,,
2022-12-27T19:42:50+00:00,1681,5.36000,4.68750,4.68750,987.71997,-78,,,,
2022-12-27T19:43:21+00:00,1682,5.36000,4.68750,4.68750,987.72998,-78,,,,
2022-12-27T19:43:53+00:00,1683,5.37000,4.68750,4.68750,987.75000,-78,,,,
2022-12-27T19:44:24+00:00,1684,5.36000,4.68750,4.67969,987.73999,-78,,,,
2022-12-27T19:44:56+00:00,1685,5.36000,4.68750,4.68750,987.76001,-78,,,,
2022-12-27T19:45:27+00:00,1686,5.36000,4.68750,4.67187,987.75000,-78,,,,
2022-12-27T19:45:59+00:00,1687,5.36000,4.62500,4.67187,987.71997,-78,,,,
2022-12-27T19:46:30+00:00,1688,5.36000,4.68750,4.67187,987.73999,-78,,,,
2022-12-27T19:47:02+00:00,1689,5.35000,4.68750,4.67187,987.72998,-78,,,,
2022-12-27T19:47:34+00:00,1690,5.35000,4.68750,4.67187,987.71002,-78,,,,
2022-12-27T19:48:05+00:00,1691,5.35000,4.68750,4.66406,987.71002,-78,,,,
2022-12-27T19:48:37+00:00,1692,5.35000,4.68750,4.67187,987.73999,-78,,,,
2022-12-27T19:49:08+00:00,1693,5.35000,4.68750,4.67187,987.73999,-78,,,,
2022-12-27T19:49:40+00:00,1694,5.35000,4.62500,4.66406,987.75000,-78,,,,
2022-12-27T19:50:12+00:00,1695,5.35000,4.68750,4.67187,987.72998,-78,,,,
2022-12-27T19:50:43+00:00,1696,5.35000,4.68750,4.67187,987.71997,-78,,,,
2022-12-27T19:51:15+00:00,1697,5.36000,4.68750,4.67187,987.73999,-78,,,,
2022-12-27T19:51:46+00:00,1698,5.36000,4.68750,4.67187,987.71002,-78,,,,
2022-12-27T19:52:18+00:00,1699,5.36000,4.68750,4.66406,987.73999,-78,,,,
2022-12-27T19:52:49+00:00,1700,5.36000,4.68750,4.67187,987.71997,-78,,,,
2022-12-27T19:53:21+00:00,1701,5.35000,4.68750,4.67187,987.71002,-78,,,,
2022-12-27T19:53:52+00:00,1702,5.35000,4.68750,4.66406,987.72998,-78,,,,
2022-12-27T19:54:24+00:00,1703,5.35000,4.62500,4.66406,987.70001,-78,,,,
2022-12-27T19:54:56+00:00,1704,5.35000,4.68750,4.65625,987.71997,-78,,,,
2022-12-27T19:55:27+00:00,1705,5.35000,4.68750,4.65625,987.73999,-78,,,,
2022-12-27T19:55:59+00:00,1706,5.35000,4.68750,4.65625,987.71997,-78,,,,
2022-12-27T19:56:31+00:00,1707,5.35000,4.68750,4.65625,987.71002,-78,,,,
2022-12-27T19:57:02+00:00,1708,5.35000,4.75000,4.66406,987.72998,-78,,,,
2022-12-27T19:57:34+00:00,1709,5.34000,4.62500,4.65625,987.72998,-78,,,,
2022-12-27T19:58:05+00:00,1710,5.34000,4.68750,4.65625,987.71002,-78,,,,
2022-12-27T19:58:37+00:00,1711,5.34000,4.62500,4.65625,987.70001,-78,,,,
2022-12-27T19:59:09+00:00,1712,5.33000,4.62500,4.65625,987.70001,-78,,,,
2022-12-27T19:59:40+00:00,1713,5.34000,4.68750,4.64844,987.70001,-78,,,,
2022-12-27T20:00:12+00:00,1714,5.34000,4.68750,4.65625,987.69000,-78,,,,
2022-12-27T20:00:43+00:00,1715,5.34000,4.68750,4.65625,987.71002,-78,,,,
2022-12-27T20:01:15+00:00,1716,5.34000,4.68750,4.65625,987.67999,-78,,,,
2022-12-27T20:01:46+00:00,1717,5.34000,4.68750,4.65625,987.67999,-78,,,,
2022-12-27T20:02:18+00:00,1718,5.34000,4.68750,4.65625,987.65002,-78,,,,
2022-12-27T20:02:49+00:00,1719,5.34000,4.68750,4.65625,987.64001,-78,,,,
2022-12-27T20:03:21+00:00,1720,5.34000,4.68750,4.65625,987.63000,-78,,,,
2022-12-27T20:03:52+00:00,1721,5.34000,4.68750,4.65625,987.64001,-78,,,,
2022-12-27T20:04:24+00:00,1722,5.34000,4.68750,4.64844,987.63000,-78,,,,
2022-12-27T20:04:55+00:00,1723,5.34000,4.68750,4.65625,987.64001,-78,,,,
2022-12-27T20:05:27+00:00,1724,5.34000,4.68750,4.65625,987.65997,-78,,,,
2022-12-27T20:05:59+00:00,1725,5.34000,4.62500,4.64844,987.66998,-78,,,,
2022-12-27T20:06:30+00:00,1726,5.33000,4.62500,4.64844,987.65002,-78,,,,
2022-12-27T20:07:02+00:00,1727,5.33000,4.68750,4.64844,987.66998,-78,,,,
2022-12-27T20:07:33+00:00,1728,5.33000,4.68750,4.65625,987.65997,-78,,,,
2022-12-27T20:08:05+00:00,1729,5.33000,4.68750,4.64844,987.65997,-78,,,,
2022-12-27T20:08:36+00:00,1730,5.32000,4.62500,4.64844,987.65002,-78,,,,
2022-12-27T20:09:08+00:00,1731,5.32000,4.62500,4.64844,987.66998,-78,,,,
2022-12-27T20:09:39+00:00,1732,5.32000,4.62500,4.64844,987.65002,-78,,,,
2022-12-27T20:10:11+00:00,1733,5.32000,4.62500,4.64844,987.69000,-78,,,,
2022-12-28T04:34:56+00:00,1734,26.40000,19.68750,19.91406,631.01001,-85,,,,
2022-12-28T04:35:39+00:00,1735,26.40000,19.68750,19.67969,631.01001,-79,,,,
2022-12-28T04:36:11+00:00,1736,19.66000,19.43750,19.16406,983.44000,-79,,,,
2022-12-28T04:36:42+00:00,1737,18.85000,19.12500,18.48438,983.45001,-79,,,,
2022-12-28T04:37:14+00:00,1738,17.90000,18.56250,17.66406,983.46002,-79,,,,
2022-12-28T04:37:46+00:00,1739,16.83000,18.00000,16.80469,983.54999,-79,,,,
2022-12-28T04:38:17+00:00,1740,15.68000,17.31250,15.92187,983.56000,-79,,,,
2022-12-28T04:38:49+00:00,1741,14.77000,16.62500,15.06250,983.53998,-79,,,,
2022-12-28T04:39:20+00:00,1742,13.99000,15.93750,14.21875,983.54999,-79,,,,
2022-12-28T04:39:52+00:00,1743,13.19000,15.18750,13.43750,983.62000,-79,,,,
2022-12-28T04:40:23+00:00,1744,12.39000,14.43750,12.67187,983.60999,-79,,,,
2022-12-28T04:40:55+00:00,1745,11.42000,13.62500,11.90625,983.64001,-79,,,,
2022-12-28T04:41:26+00:00,1746,10.87000,12.93750,11.21094,983.58002,-79,,,,
2022-12-28T04:41:58+00:00,1747,10.28000,12.25000,10.57812,983.62000,-79,,,,
2022-12-28T04:42:29+00:00,1748,9.67000,11.62500,9.95312,983.64001,-79,,,,
2022-12-28T04:43:01+00:00,1749,9.19000,10.93750,9.35937,983.65997,-79,,,,
2022-12-28T04:43:33+00:00,1750,8.73000,10.31250,8.82031,983.65002,-79,,,,
2022-12-28T04:44:04+00:00,1751,8.26000,9.81250,8.32812,983.65002,-79,,,,
2022-12-28T04:44:36+00:00,1752,7.83000,9.31250,7.85937,983.65002,-79,,,,
2022-12-28T04:45:07+00:00,1753,7.44000,8.81250,7.42969,983.71002,-79,,,,
2022-12-28T04:45:39+00:00,1754,7.07000,8.31250,7.03906,983.72998,-79,,,,
2022-12-28T04:46:10+00:00,1755,6.75000,7.81250,6.66406,983.76001,-79,,,,
2022-12-28T04:46:42+00:00,1756,6.41000,7.50000,6.30469,983.66998,-79,,,,
2022-12-28T04:47:13+00:00,1757,6.13000,7.06250,5.99219,983.71997,-79,,,,
2022-12-28T04:47:45+00:00,1758,5.87000,6.68750,5.67969,983.75000,-79,,,,
2022-12-28T04:48:16+00:00,1759,5.65000,6.37500,5.40625,983.73999,-79,,,,
2022-12-28T04:48:48+00:00,1760,5.40000,6.00000,5.15625,983.69000,-79,,,,
2022-12-28T04:49:19+00:00,1761,5.15000,5.75000,4.90625,983.67999,-79,,,,
2022-12-28T04:49:51+00:00,1762,4.94000,5.43750,4.66406,983.65997,-79,,,,
2022-12-28T04:50:23+00:00,1763,4.77000,5.25000,4.47656,983.65997,-79,,,,
2022-12-28T04:50:54+00:00,1764,4.62000,5.00000,4.28125,983.66998,-79,,,,
2022-12-28T04:51:26+00:00,1765,4.47000,4.75000,4.10937,983.62000,-79,,,,
2022-12-28T04:51:57+00:00,1766,4.34000,4.56250,3.95312,983.65997,-79,,,,
2022-12-28T04:52:29+00:00,1767,4.22000,4.31250,3.80469,983.65002,-79,,,,
2022-12-28T04:53:00+00:00,1768,4.11000,4.12500,3.67187,983.60999,-79,,,,
2022-12-28T04:53:32+00:00,1769,4.02000,4.00000,3.54687,983.63000,-79,,,,
2022-12-28T04:54:03+00:00,1770,3.93000,3.87500,3.43750,983.63000,-79,,,,
2022-12-28T04:54:35+00:00,1771,3.84000,3.75000,3.32812,983.65997,-79,,,,
2022-12-28T04:55:06+00:00,1772,3.76000,3.62500,3.21875,983.66998,-79,,,,
2022-12-28T04:55:38+00:00,1773,3.68000,3.56250,3.13281,983.65997,-79,,,,
2022-12-28T04:56:09+00:00,1774,3.61000,3.37500,3.04687,983.62000,-79,,,,
2022-12-28T04:56:41+00:00,1775,3.55000,3.31250,2.96094,983.60999,-79,,,,
2022-12-28T04:57:13+00:00,1776,3.48000,3.18750,2.89062,983.58002,-79,,,,
2022-12-28T04:57:44+00:00,1777,3.43000,3.12500,2.82031,983.54999,-79,,,,
2022-12-28T04:58:16+00:00,1778,3.37000,3.00000,2.75000,983.53003,-79,,,,
2022-12-28T04:58:47+00:00,1779,3.32000,2.93750,2.69531,983.51001,-79,,,,
2022-12-28T04:59:19+00:00,1780,3.27000,2.87500,2.63281,983.52002,-79,,,,
2022-12-28T04:59:50+00:00,1781,3.22000,2.81250,2.57812,983.47998,-79,,,,
2022-12-28T05:00:22+00:00,1782,3.19000,2.75000,2.53125,983.50000,-79,,,,
2022-12-28T05:00:53+00:00,1783,3.14000,2.68750,2.48437,983.48999,-79,,,,
2022-12-28T05:01:25+00:00,1784,3.11000,2.62500,2.43750,983.51001,-79,,,,
2022-12-28T05:01:56+00:00,1785,3.07000,2.56250,2.39844,983.47998,-79,,,,
2022-12-28T05:02:28+00:00,1786,3.04000,2.50000,2.36719,983.48999,-79,,,,
2022-12-28T05:02:59+00:00,1787,3.01000,2.43750,2.32031,983.47998,-79,,,,
2022-12-28T05:03:31+00:00,1788,2.99000,2.43750,2.28906,983.47998,-79,,,,
2022-12-28T05:04:03+00:00,1789,2.96000,2.43750,2.26562,983.45001,-79,,,,
2022-12-28T05:04:34+00:00,1790,2.94000,2.37500,2.24219,983.45001,-79,,,,
2022-12-28T05:05:06+00:00,1791,2.92000,2.37500,2.21094,983.44000,-79,,,,
2022-12-28T05:05:37+00:00,1792,2.90000,2.31250,2.18750,983.41998,-79,,,,
2022-12-28T05:06:09+00:00,1793,2.88000,2.31250,2.16406,983.41998,-79,,,,
2022-12-28T05:06:40+00:00,1794,2.86000,2.25000,2.15625,983.39001,-79,,,,
2022-12-28T05:07:12+00:00,1795,2.85000,2.25000,2.14844,983.38000,-79,,,,
2022-12-28T05:07:43+00:00,1796,2.84000,2.25000,2.13281,983.37000,-79,,,,
2022-12-28T05:08:15+00:00,1797,2.84000,2.18750,2.13281,983.40002,-79,,,,
2022-12-28T05:08:46+00:00,1798,2.83000,2.25000,2.12500,983.34998,-79,,,,
2022-12-28T05:09:18+00:00,1799,2.83000,2.18750,2.12500,983.35999,-79,,,,
2022-12-28T05:09:50+00:00,1800,2.84000,2.18750,2.12500,983.35999,-79,,,,
2022-12-28T05:10:21+00:00,1801,2.84000,2.18750,2.13281,983.35999,-79,,,,
2022-12-28T05:10:53+00:00,1802,2.85000,2.18750,2.14062,983.37000,-79,,,,
2022-12-28T05:11:24+00:00,1803,2.85000,2.18750,2.14062,983.35999,-79,,,,
2022-12-28T05:11:56+00:00,1804,2.86000,2.12500,2.14844,983.38000,-79,,,,
2022-12-28T05:12:27+00:00,1805,2.88000,2.12500,2.15625,983.37000,-79,,,,
2022-12-28T05:13:32+00:00,1806,2.90000,2.12500,2.17969,983.34998,-79,,,,
2022-12-28T05:14:04+00:00,1807,2.91000,2.12500,2.17969,983.34998,-79,,,,
2022-12-28T05:14:35+00:00,1808,2.93000,2.18750,2.19531,983.37000,-79,,,,
2022-12-28T05:15:10+00:00,1809,2.94000,2.18750,2.20312,983.37000,-79,,,,
2022-12-28T05:15:41+00:00,1810,2.95000,2.25000,2.21094,983.37000,-79,,,,
2022-12-28T05:16:13+00:00,1811,2.95000,2.25000,2.21875,983.38000,-79,,,,
2022-12-28T05:16:44+00:00,1812,2.96000,2.18750,2.21094,983.39001,-79,,,,
2022-12-28T05:17:16+00:00,1813,2.96000,2.25000,2.21875,983.38000,-79,,,,
2022-12-28T05:17:50+00:00,1814,2.96000,2.25000,2.21094,983.40002,-79,,,,
2022-12-28T05:18:21+00:00,1815,2.97000,2.18750,2.21875,983.39001,-79,,,,
2022-12-28T05:18:53+00:00,1816,2.97000,2.18750,2.21094,983.37000,-79,,,,
2022-12-28T05:19:25+00:00,1817,2.97000,2.25000,2.21875,983.40997,-79,,,,
2022-12-28T05:19:56+00:00,1818,2.96000,2.18750,2.21875,983.37000,-79,,,,
2022-12-28T05:20:28+00:00,1819,2.96000,2.25000,2.21094,983.39001,-79,,,,
2022-12-28T05:20:59+00:00,1820,2.96000,2.25000,2.20312,983.35999,-79,,,,
2022-12-28T05:21:31+00:00,1821,2.96000,2.25000,2.20312,983.33002,-79,,,,
2022-12-28T05:22:02+00:00,1822,2.95000,2.25000,2.20312,983.33002,-79,,,,
2022-12-28T05:22:34+00:00,1823,2.94000,2.25000,2.19531,983.33002,-79,,,,
2022-12-28T05:23:05+00:00,1824,2.94000,2.18750,2.19531,983.32001,-79,,,,
2022-12-28T05:23:37+00:00,1825,2.94000,2.18750,2.19531,983.33002,-79,,,,
2022-12-28T05:24:08+00:00,1826,2.93000,2.18750,2.18750,983.29999,-79,,,,
2022-12-28T05:24:40+00:00,1827,2.93000,2.18750,2.19531,983.31000,-79,,,,
2022-12-28T05:25:12+00:00,1828,2.92000,2.25000,2.17969,983.29999,-79,,,,
2022-12-28T05:25:43+00:00,1829,2.92000,2.18750,2.17969,983.26001,-79,,,,
2022-12-28T05:26:15+00:00,1830,2.91000,2.18750,2.16406,983.26001,-79,,,,
2022-12-28T05:26:46+00:00,1831,2.90000,2.18750,2.17187,983.25000,-79,,,,
2022-12-28T05:27:18+00:00,1832,2.90000,2.18750,2.17187,983.21997,-79,,,,
2022-12-28T05:27:49+00:00,1833,2.91000,2.18750,2.17969,983.22998,-79,,,,
2022-12-28T05:28:21+00:00,1834,2.91000,2.18750,2.17969,983.22998,-79,,,,
2022-12-28T05:28:52+00:00,1835,2.91000,2.18750,2.18750,983.21002,-79,,,,
2022-12-28T05:29:24+00:00,1836,2.92000,2.18750,2.18750,983.25000,-79,,,,
2022-12-28T05:29:55+00:00,1837,2.94000,2.18750,2.21094,983.21002,-79,,,,
2022-12-28T05:30:27+00:00,1838,2.95000,2.25000,2.21094,983.22998,-79,,,,
2022-12-28T05:30:58+00:00,1839,2.95000,2.18750,2.21875,983.21002,-79,,,,
2022-12-28T05:31:30+00:00,1840,2.96000,2.18750,2.24219,983.19000,-79,,,,
2022-12-28T05:32:02+00:00,1841,2.97000,2.25000,2.25000,983.21002,-79,,,,
2022-12-28T05:32:33+00:00,1842,2.98000,2.18750,2.25781,983.15002,-79,,,,
2022-12-28T05:33:04+00:00,1843,2.99000,2.18750,2.26562,983.15997,-79,,,,
2022-12-28T05:33:36+00:00,1844,3.00000,2.18750,2.28125,983.13000,-79,,,,
2022-12-28T05:34:07+00:00,1845,3.01000,2.25000,2.29687,983.08002,-79,,,,
2022-12-28T05:34:39+00:00,1846,3.02000,2.25000,2.30469,983.09998,-79,,,,
2022-12-28T05:35:10+00:00,1847,3.03000,2.25000,2.32031,983.09998,-79,,,,
2022-12-28T05:35:42+00:00,1848,3.05000,2.31250,2.33594,983.09998,-79,,,,
2022-12-28T05:36:13+00:00,1849,3.06000,2.31250,2.33594,983.12000,-79,,,,
2022-12-28T05:36:45+00:00,1850,3.07000,2.31250,2.35156,983.10999,-79,,,,
2022-12-28T05:37:17+00:00,1851,3.08000,2.31250,2.36719,983.09998,-79,,,,
2022-12-28T05:37:48+00:00,1852,3.09000,2.31250,2.37500,983.10999,-79,,,,
2022-12-28T05:38:20+00:00,1853,3.10000,2.31250,2.37500,983.13000,-79,,,,
2022-12-28T05:38:51+00:00,1854,3.11000,2.37500,2.39844,983.09998,-79,,,,
2022-12-28T05:39:23+00:00,1855,3.12000,2.37500,2.39844,983.09998,-79,,,,
2022-12-28T05:39:54+00:00,1856,3.13000,2.37500,2.41406,983.13000,-79,,,,
2022-12-28T05:40:26+00:00,1857,3.14000,2.37500,2.42969,983.09998,-79,,,,
2022-12-28T05:40:57+00:00,1858,3.15000,2.43750,2.43750,983.09998,-79,,,,
2022-12-28T05:41:29+00:00,1859,3.16000,2.43750,2.45312,983.16998,-79,,,,
2022-12-28T05:42:00+00:00,1860,3.18000,2.43750,2.46875,983.12000,-79,,,,
2022-12-28T05:42:32+00:00,1861,3.19000,2.37500,2.47656,983.13000,-79,,,,
2022-12-28T05:43:03+00:00,1862,3.20000,2.43750,2.49219,983.13000,-79,,,,
2022-12-28T05:43:35+00:00,1863,3.22000,2.43750,2.50781,983.09998,-79,,,,
2022-12-28T05:44:07+00:00,1864,3.23000,2.50000,2.51562,983.14001,-79,,,,
2022-12-28T05:44:38+00:00,1865,3.23000,2.43750,2.53125,983.07001,-79,,,,
2022-12-28T05:45:10+00:00,1866,3.24000,2.50000,2.53906,983.07001,-79,,,,
2022-12-28T05:45:41+00:00,1867,3.26000,2.50000,2.55469,983.08002,-79,,,,
2022-12-28T05:46:13+00:00,1868,3.27000,2.50000,2.56250,983.07001,-79,,,,
2022-12-28T05:46:44+00:00,1869,3.29000,2.50000,2.57812,983.04999,-79,,,,
2022-12-28T05:47:16+00:00,1870,3.30000,2.50000,2.59375,983.10999,-79,,,,
2022-12-28T05:47:47+00:00,1871,3.31000,2.56250,2.60937,983.10999,-79,,,,
2022-12-28T05:48:19+00:00,1872,3.32000,2.56250,2.61719,983.07001,-79,,,,
2022-12-28T05:48:50+00:00,1873,3.33000,2.56250,2.64062,983.07001,-79,,,,
2022-12-28T05:49:22+00:00,1874,3.34000,2.62500,2.64062,983.07001,-79,,,,
2022-12-28T05:49:53+00:00,1875,3.35000,2.62500,2.65625,983.09003,-79,,,,
2022-12-28T05:50:25+00:00,1876,3.36000,2.62500,2.66406,983.07001,-79,,,,
2022-12-28T05:50:57+00:00,1877,3.36000,2.62500,2.67187,983.03998,-79,,,,
2022-12-28T05:51:28+00:00,1878,3.37000,2.62500,2.67969,983.03998,-79,,,,
2022-12-28T05:52:00+00:00,1879,3.38000,2.62500,2.68750,983.08002,-79,,,,
2022-12-28T05:52:31+00:00,1880,3.38000,2.62500,2.68750,983.06000,-79,,,,
2022-12-28T05:53:03+00:00,1881,3.38000,2.62500,2.68750,983.09003,-79,,,,
2022-12-28T05:53:34+00:00,1882,3.38000,2.62500,2.69531,983.09003,-79,,,,
2022-12-28T05:54:06+00:00,1883,3.38000,2.62500,2.68750,983.08002,-79,,,,
2022-12-28T05:54:37+00:00,1884,3.38000,2.62500,2.69531,983.09998,-79,,,,
2022-12-28T05:55:09+00:00,1885,3.38000,2.62500,2.70312,983.10999,-79,,,,
2022-12-28T05:55:40+00:00,1886,3.38000,2.62500,2.70312,983.07001,-79,,,,
2022-12-28T05:56:12+00:00,1887,3.39000,2.62500,2.70312,983.10999,-79,,,,
2022-12-28T05:56:43+00:00,1888,3.39000,2.62500,2.70312,983.06000,-79,,,,
2022-12-28T05:57:15+00:00,1889,3.38000,2.62500,2.70312,983.10999,-79,,,,
2022-12-28T05:57:47+00:00,1890,3.39000,2.68750,2.70312,983.10999,-79,,,,
